,Content ID,Type_x,Category,User_ID,Type_y,Date,Time,Sentiment,Score
673,fc462e49-0f19-4601-9f92-a31c9542887c,GIF,education,04e52602-e370-4a99-bfda-f0c1655058da,disgust,02-02-2021,04:18:00,negative,0
674,fc462e49-0f19-4601-9f92-a31c9542887c,GIF,education,9a84c667-c913-47ce-be69-0f847dbfe0db,disgust,3/26/2021,04:33:00,negative,0
675,48fd48c7-bc82-414e-8941-aa2090183aec,photo,dogs,bec3a622-1373-49c2-9d57-e0281c34f5cf,disgust,7/15/2020,01:00:00,negative,0
676,87958932-6baf-4339-b01b-6112d9b180ed,audio,culture,f25dc445-de4a-47ee-92a4-0ff29c56656d,disgust,5/22/2021,08:48:00,negative,0
677,87958932-6baf-4339-b01b-6112d9b180ed,audio,culture,f8926cfa-7036-4929-b5db-925c26daea1a,disgust,07-05-2021,06:25:00,negative,0
678,87958932-6baf-4339-b01b-6112d9b180ed,audio,culture,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,disgust,9/20/2020,06:50:00,negative,0
679,87958932-6baf-4339-b01b-6112d9b180ed,audio,culture,f7d73e35-248c-4369-9e4d-1f38bea06a5f,disgust,09-08-2020,04:29:00,negative,0
680,2f246c65-25f0-4144-b3f1-a180865b1766,video,technology,76cb4dbe-7748-49ab-8179-6e3f3b840dd6,disgust,7/16/2020,10:33:00,negative,0
681,e57d3bd7-da38-492d-a87d-3a643f61fd9c,audio,education,fe15963d-0a77-4247-9bc6-04e146b826b2,disgust,7/23/2020,03:38:00,negative,0
682,e57d3bd7-da38-492d-a87d-3a643f61fd9c,audio,education,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,disgust,11/22/2020,11:33:00,negative,0
683,b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,1ee25417-3648-4220-9b8f-fc82d1ef450c,disgust,03-08-2020,12:43:00,negative,0
684,b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,disgust,03-03-2021,03:14:00,negative,0
685,70047f87-af62-4674-bf30-a03c9ee9db09,video,food,23cc47ff-e5cd-4915-828d-258aefce5a14,disgust,1/25/2021,08:28:00,negative,0
686,0f254679-b92b-4a2c-84b0-ba6f84f59a33,video,veganism,b827588c-31b2-47f3-916a-a1dbf7987f50,disgust,7/17/2020,04:53:00,negative,0
687,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,audio,healthy eating,38cceae3-14e0-49bb-8087-f6f210a2053a,disgust,9/26/2020,08:28:00,negative,0
688,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,audio,healthy eating,77a7b81e-96f7-4e5a-92c7-5b07f7333913,disgust,07-10-2020,01:34:00,negative,0
689,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,audio,healthy eating,683d880b-3ccf-4f4d-8182-96e7a7a884bd,disgust,5/29/2021,07:18:00,negative,0
690,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,audio,healthy eating,740a4abd-187d-4783-990b-161c52fb5f86,disgust,5/22/2021,04:17:00,negative,0
691,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,audio,healthy eating,acbac577-54c9-4476-af3c-a3241a3f4a19,disgust,01-02-2021,12:37:00,negative,0
692,b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,69f2735b-eee6-4fc1-a934-b31c20beb780,disgust,5/22/2021,08:11:00,negative,0
693,b62831cc-7447-465b-9c58-1fc659b17310,audio,animals,95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,disgust,9/18/2020,01:49:00,negative,0
694,2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,photo,culture,71519e2e-6e97-4b73-a346-cc3a91cb4661,disgust,6/23/2020,05:51:00,negative,0
695,b3c0379a-b71a-4f6f-9fde-ceb636739633,video,culture,4291e9a9-b4a8-42e1-b032-520b16f93888,disgust,06-01-2021,04:21:00,negative,0
696,af8ab833-e28c-4451-b7f6-83f3953d556b,photo,dogs,1f7e22c8-558a-4b6f-a04f-b219593f029e,disgust,1/29/2021,08:30:00,negative,0
697,00d0cdf9-5919-4102-bf84-ebde253c3cd2,audio,healthy eating,8d3661fd-d953-4c1b-857d-82b3e34f569e,disgust,8/31/2020,12:37:00,negative,0
698,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,GIF,healthy eating,052faed2-37ac-4a2c-ba6f-2657322e4fa5,disgust,11-05-2021,04:07:00,negative,0
699,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,GIF,healthy eating,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,disgust,06-01-2021,06:16:00,negative,0
700,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,GIF,healthy eating,4cff698b-def1-497c-a78e-75058de67fe8,disgust,3/31/2021,10:59:00,negative,0
701,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,f86853a2-acda-4319-a50c-03f014248042,disgust,9/26/2020,03:56:00,negative,0
702,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,242a3620-fc18-4120-ac72-37b0f3716879,disgust,5/19/2021,10:37:00,negative,0
703,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,a6668254-c779-424c-8c8b-1762bf45916e,disgust,12/27/2020,09:21:00,negative,0
704,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,2ad548cd-a899-4992-972b-92cde9cea8f1,disgust,6/29/2020,05:00:00,negative,0
705,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,0c9ea4da-c609-4b08-ab44-1da0530ba364,disgust,2/25/2021,03:49:00,negative,0
706,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,3f218ab6-a288-4ee8-affc-3d02a9cbff5f,disgust,3/31/2021,05:40:00,negative,0
707,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,disgust,05-11-2020,08:41:00,negative,0
708,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,24789387-968b-425a-8836-14e243cda16c,disgust,05-02-2021,05:16:00,negative,0
709,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,375985a6-ae79-43d2-b7c6-b182d83f1eaf,disgust,09-06-2021,03:17:00,negative,0
710,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,disgust,2/16/2021,01:51:00,negative,0
711,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,ddd079a8-00dd-4aab-9551-11961171db16,disgust,6/19/2020,07:15:00,negative,0
712,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,4291e9a9-b4a8-42e1-b032-520b16f93888,disgust,1/27/2021,02:44:00,negative,0
713,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,a8d09ab9-44c6-493c-afdf-93888822a4b0,disgust,12-04-2021,11:02:00,negative,0
714,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,109782f9-4141-4d5a-826f-9a4ea672f65b,disgust,2/20/2021,04:44:00,negative,0
715,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,9e9c6089-692f-406c-afee-50f62c127e9d,disgust,11/21/2020,01:34:00,negative,0
716,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,109782f9-4141-4d5a-826f-9a4ea672f65b,disgust,1/14/2021,06:43:00,negative,0
717,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,a8d09ab9-44c6-493c-afdf-93888822a4b0,disgust,01-09-2020,02:46:00,negative,0
718,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,6053d7e5-47da-4156-8b7c-dacf23a0e660,disgust,04-08-2020,09:47:00,negative,0
719,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,d1a89d23-7d17-4949-9e1a-637317141f3d,disgust,3/30/2021,01:41:00,negative,0
720,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,disgust,04-04-2021,08:23:00,negative,0
721,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,69532ce2-1ffe-4187-8042-0230d115b24e,disgust,6/13/2021,04:04:00,negative,0
722,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,624db443-c716-4227-ac84-a6f7c3a59162,disgust,08-05-2021,02:36:00,negative,0
723,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,987b33de-7307-48c1-b34a-6c6806d7af67,disgust,5/16/2021,07:56:00,negative,0
724,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,bfe23c39-f814-4282-b0f7-506cd8295b8a,disgust,1/20/2021,07:27:00,negative,0
725,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,b870b764-7447-4990-a8d4-024d33e0e67d,disgust,12/19/2020,02:34:00,negative,0
726,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,1/13/2021,07:49:00,negative,0
727,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,31d378e7-9e95-4e8a-b564-7fd346027dfe,disgust,8/23/2020,12:57:00,negative,0
728,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,052faed2-37ac-4a2c-ba6f-2657322e4fa5,disgust,10/14/2020,05:43:00,negative,0
729,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,af647535-dae8-4ca3-9203-bf4bfc607ffe,disgust,4/22/2021,04:49:00,negative,0
730,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,disgust,5/15/2021,06:56:00,negative,0
731,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,disgust,12/30/2020,12:42:00,negative,0
732,273cb565-8c43-428e-bd2b-46ae0c2ae046,GIF,animals,f25dc445-de4a-47ee-92a4-0ff29c56656d,disgust,06-01-2021,07:20:00,negative,0
733,5b71c62f-2c89-4d19-991f-65fedd0b52fd,video,education,941db1b1-270d-47f8-8a96-43f5a7481f03,disgust,1/23/2021,05:19:00,negative,0
734,5b71c62f-2c89-4d19-991f-65fedd0b52fd,video,education,571d7193-a3e6-4909-b25c-e891fc126f31,disgust,12/21/2020,03:25:00,negative,0
735,5b71c62f-2c89-4d19-991f-65fedd0b52fd,video,education,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,disgust,04-04-2021,03:09:00,negative,0
736,5b71c62f-2c89-4d19-991f-65fedd0b52fd,video,education,334e2fe8-6f2c-424c-8ed5-12c99f048722,disgust,8/17/2020,07:39:00,negative,0
737,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,a540d720-b44a-4d3d-9643-e12bca77d1f3,disgust,04-11-2020,06:26:00,negative,0
738,84a81261-6334-4ba5-978d-26a45d28a44f,audio,animals,2aae6657-1214-4119-8cde-6b0dc5cd5529,disgust,04-01-2021,03:25:00,negative,0
739,22cdf77b-00c8-41c3-ad59-333c3e751e2c,audio,fitness,c1c53b8c-b6a8-4343-a369-4a0595a97807,disgust,5/28/2021,07:28:00,negative,0
740,28b8c278-a125-4295-98dd-5f8d45c3200b,photo,tennis,3e65775b-36e4-495d-9c45-28127fb3da5f,disgust,02-09-2020,08:34:00,negative,0
741,0c91753a-0bb4-4b77-a919-96c2f998ad91,GIF,fitness,324e384a-9963-4d17-94aa-21859ea85062,disgust,08-12-2020,02:07:00,negative,0
742,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,GIF,cooking,e74edcea-5db4-4412-a4ce-eb7c5adc314a,disgust,2/16/2021,05:16:00,negative,0
743,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,ade9db41-034e-4b27-befb-42117025dab0,disgust,04-12-2020,02:56:00,negative,0
744,9a25d0c6-1134-41d2-abc4-e893c41363bc,video,science,9be473d9-cfdf-4954-bae2-09b0555a8ebb,disgust,11-08-2020,03:14:00,negative,0
745,2f5dd79a-8884-4086-ab6f-00b3bea9d366,photo,cooking,18c56602-937e-4ff3-bc6c-43f0b14212ca,disgust,1/16/2021,04:53:00,negative,0
746,2f5dd79a-8884-4086-ab6f-00b3bea9d366,photo,cooking,77a7b81e-96f7-4e5a-92c7-5b07f7333913,disgust,11/19/2020,08:36:00,negative,0
747,2f5dd79a-8884-4086-ab6f-00b3bea9d366,photo,cooking,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,disgust,10-02-2021,12:53:00,negative,0
748,dfaed54d-123d-46c6-8a86-dd11c30e4ca3,video,fitness,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,disgust,12/14/2020,06:54:00,negative,0
749,dfaed54d-123d-46c6-8a86-dd11c30e4ca3,video,fitness,dbacabf8-7ebd-4f22-a261-59d8dad306f1,disgust,7/27/2020,04:34:00,negative,0
750,dfaed54d-123d-46c6-8a86-dd11c30e4ca3,video,fitness,3a80467c-0f1f-49ca-b904-1938ea2177a9,disgust,4/15/2021,07:19:00,negative,0
751,dfaed54d-123d-46c6-8a86-dd11c30e4ca3,video,fitness,9fb4ce88-fac1-406c-8544-1a899cee7aaf,disgust,11/20/2020,06:21:00,negative,0
752,dfaed54d-123d-46c6-8a86-dd11c30e4ca3,video,fitness,4ce3f877-96ea-4a37-8107-1176126d9d97,disgust,7/21/2020,05:34:00,negative,0
753,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,33a8d02a-e255-4ffe-9d90-2df8c2914077,disgust,5/29/2021,04:16:00,negative,0
754,cbf66fdd-cd86-4517-8081-181e45f13823,photo,science,3d13e0d3-e765-4065-9221-3f864689b9e0,disgust,12/23/2020,01:27:00,negative,0
755,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,GIF,travel,e0e16358-f850-4085-bc5a-ed8e6a4b2ec1,disgust,11-09-2020,03:52:00,negative,0
756,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,GIF,travel,317c70d5-fe65-4663-afb1-150108e0e55c,disgust,8/19/2020,01:59:00,negative,0
757,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,GIF,travel,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,9/21/2020,09:35:00,negative,0
758,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,GIF,travel,72d2587e-8fae-4626-a73d-352e6465ba0f,disgust,5/24/2021,08:25:00,negative,0
759,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,GIF,travel,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,disgust,01-09-2020,04:16:00,negative,0
760,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,GIF,travel,22056f9e-4654-44e9-930d-2fabdeb80f95,disgust,10/18/2020,09:06:00,negative,0
761,f3e8d168-6fb9-48b9-8347-b35595162c1d,video,soccer,a81df767-7da1-4844-b63c-fee4c9c7895d,disgust,02-09-2020,05:27:00,negative,0
762,efffd88f-7ddb-4579-bbf2-e3d248c122b4,video,tennis,a94a7d87-65df-4c21-847a-0e8af6cb5c02,disgust,10/15/2020,05:55:00,negative,0
763,efffd88f-7ddb-4579-bbf2-e3d248c122b4,video,tennis,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,disgust,3/24/2021,01:11:00,negative,0
764,aafa015b-7447-421e-91bb-b64720402d9e,video,cooking,9ed68c70-13fd-4346-808f-2665943c46d6,disgust,12-09-2020,03:53:00,negative,0
765,aafa015b-7447-421e-91bb-b64720402d9e,video,cooking,b870b764-7447-4990-a8d4-024d33e0e67d,disgust,10/24/2020,12:03:00,negative,0
766,72167d71-578d-428f-af6d-5a8a92e677af,photo,animals,af647535-dae8-4ca3-9203-bf4bfc607ffe,disgust,8/31/2020,04:34:00,negative,0
767,b0dd04df-83a1-470f-80ad-bb173a5e44bc,photo,cooking,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,disgust,05-08-2020,07:44:00,negative,0
768,b0dd04df-83a1-470f-80ad-bb173a5e44bc,photo,cooking,fb4654ff-ce23-4a77-b52a-50f8948b5664,disgust,9/30/2020,08:16:00,negative,0
769,5f87a730-589d-48fb-ab94-e69274d7b89e,photo,food,63e1cb43-d3dc-491a-af16-209c1c152c44,disgust,1/22/2021,12:22:00,negative,0
770,bfeb6117-9179-469d-9ea8-8f41a251a5fc,video,fitness,ed1c744d-8561-4b41-b83c-7bf554fbca97,disgust,01-06-2021,01:07:00,negative,0
771,f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,09-07-2020,03:22:00,negative,0
772,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,c880dbc5-8997-4f38-9055-c254b9133175,disgust,1/19/2021,02:57:00,negative,0
773,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,disgust,5/15/2021,02:18:00,negative,0
774,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,disgust,12-07-2020,02:43:00,negative,0
775,1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,9a5c1dcc-d26b-4303-b487-3075e7d34e02,disgust,12/14/2020,01:12:00,negative,0
776,1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,c1e01541-7508-4712-a22c-0370f232a41e,disgust,4/20/2021,11:40:00,negative,0
777,1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,disgust,6/14/2021,12:09:00,negative,0
778,27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,0d47a133-383b-4a9c-976c-697ac65ccb19,disgust,12-08-2020,10:00:00,negative,0
779,27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,b9480379-4b96-412c-8dca-96fff9ae81a3,disgust,8/21/2020,09:37:00,negative,0
780,3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,dbacabf8-7ebd-4f22-a261-59d8dad306f1,disgust,12-03-2021,11:22:00,negative,0
781,3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,47def058-01cc-478f-9830-eaddcccac633,disgust,10/15/2020,12:15:00,negative,0
782,3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,6053d7e5-47da-4156-8b7c-dacf23a0e660,disgust,3/19/2021,11:38:00,negative,0
783,3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,disgust,8/29/2020,07:29:00,negative,0
784,5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,Studying,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,disgust,4/17/2021,05:18:00,negative,0
785,5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,Studying,30a7de62-d6a1-47d6-963f-0724adf18c4b,disgust,10/23/2020,08:00:00,negative,0
786,5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,Studying,48e26178-5cdd-4568-9990-d3bc5937910b,disgust,06-07-2020,12:11:00,negative,0
787,5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,Studying,f41d30f1-50c3-419c-a2d8-9043c7e568ca,disgust,06-07-2020,04:58:00,negative,0
788,46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,b9bcd994-f000-4f6b-87fc-caae08acfaa1,disgust,06-09-2020,10:30:00,negative,0
789,46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,disgust,9/23/2020,12:07:00,negative,0
790,6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,de050611-e926-43bb-b1ea-502d8bd25bfc,disgust,11/27/2020,05:11:00,negative,0
791,6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,5fbf758a-376b-472c-8aca-a87ff1db3e6d,disgust,07-12-2020,04:02:00,negative,0
792,6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,41cd692a-be3c-4acd-a2c8-184586bdc180,disgust,01-08-2020,05:24:00,negative,0
793,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,561b08d6-1084-4115-933d-db3e60edfd8b,disgust,09-12-2020,08:48:00,negative,0
794,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,48e26178-5cdd-4568-9990-d3bc5937910b,disgust,08-07-2020,09:17:00,negative,0
795,7df4b13f-c41a-4c81-88fb-213a6a96acc5,audio,culture,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,disgust,10/16/2020,07:27:00,negative,0
796,7df4b13f-c41a-4c81-88fb-213a6a96acc5,audio,culture,3954373b-2411-4d3a-98ba-03bafc1a1a6d,disgust,11-10-2020,04:20:00,negative,0
797,7df4b13f-c41a-4c81-88fb-213a6a96acc5,audio,culture,34fcadd6-fa9b-4404-981a-c70c86cde556,disgust,03-05-2021,10:38:00,negative,0
798,b6f447e5-0a89-468a-8ad2-fd45676170d5,photo,veganism,334e2fe8-6f2c-424c-8ed5-12c99f048722,disgust,10/23/2020,05:10:00,negative,0
799,b6f447e5-0a89-468a-8ad2-fd45676170d5,photo,veganism,0c5b0547-820a-4beb-832e-3162f74ccfa7,disgust,02-09-2020,04:09:00,negative,0
800,292051b5-b835-4a60-962a-bddf10da82bd,photo,technology,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,disgust,4/15/2021,01:53:00,negative,0
801,292051b5-b835-4a60-962a-bddf10da82bd,photo,technology,311d7214-711f-4f66-bc9a-e835fa54ffb6,disgust,2/16/2021,09:28:00,negative,0
802,088e2e43-61a8-475f-a3e6-061f626b0f16,photo,veganism,acbac577-54c9-4476-af3c-a3241a3f4a19,disgust,01-09-2020,12:06:00,negative,0
803,088e2e43-61a8-475f-a3e6-061f626b0f16,photo,veganism,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,disgust,1/25/2021,04:58:00,negative,0
804,088e2e43-61a8-475f-a3e6-061f626b0f16,photo,veganism,4baf648a-0ad5-412d-8250-5a0ff9289fbf,disgust,10/29/2020,07:37:00,negative,0
805,088e2e43-61a8-475f-a3e6-061f626b0f16,photo,veganism,e0e16358-f850-4085-bc5a-ed8e6a4b2ec1,disgust,06-09-2020,10:52:00,negative,0
806,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,disgust,03-07-2020,02:57:00,negative,0
807,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,disgust,9/25/2020,05:40:00,negative,0
808,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,4ce3f877-96ea-4a37-8107-1176126d9d97,disgust,8/21/2020,06:38:00,negative,0
809,e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,disgust,11-02-2021,07:00:00,negative,0
810,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,34e8add9-0206-47fd-a501-037b994650a2,disgust,12/14/2020,02:10:00,negative,0
811,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,3ae50cc3-39cc-440a-8e31-3215011f2762,disgust,11/25/2020,07:51:00,negative,0
812,e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,324e384a-9963-4d17-94aa-21859ea85062,disgust,10/26/2020,09:19:00,negative,0
813,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,disgust,6/16/2021,05:36:00,negative,0
814,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,acfcd174-178c-4af3-8118-5be702fb80cf,disgust,1/21/2021,03:00:00,negative,0
815,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,98511140-45c4-4faa-9962-fea5ad618ea3,disgust,5/28/2021,02:54:00,negative,0
816,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,de050611-e926-43bb-b1ea-502d8bd25bfc,disgust,7/31/2020,03:55:00,negative,0
817,ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,disgust,12/22/2020,01:04:00,negative,0
818,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,GIF,fitness,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,disgust,5/28/2021,12:08:00,negative,0
819,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,GIF,fitness,de39bbda-66a8-4c52-835a-7a104cf7f081,disgust,6/26/2020,09:58:00,negative,0
820,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,GIF,fitness,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,disgust,11/25/2020,12:37:00,negative,0
821,475541da-3402-4d0e-9df5-0da198f8fc9c,video,culture,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,disgust,08-06-2021,11:18:00,negative,0
822,17e3a8c5-ecb6-445d-8b69-f8c202d08549,audio,cooking,241d5c6e-06c7-491b-b23e-f8d6ddc0240a,disgust,11/27/2020,04:04:00,negative,0
823,df06cdab-afc8-4965-9b10-c270b0cafedf,photo,animals,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,disgust,11/24/2020,02:28:00,negative,0
824,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,photo,education,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,disgust,02-12-2020,08:31:00,negative,0
825,59523d44-6113-46a5-a85b-38de2ce7bfa1,photo,travel,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,disgust,2/21/2021,09:00:00,negative,0
826,59523d44-6113-46a5-a85b-38de2ce7bfa1,photo,travel,987b33de-7307-48c1-b34a-6c6806d7af67,disgust,11/18/2020,03:15:00,negative,0
827,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,GIF,science,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,disgust,3/30/2021,10:52:00,negative,0
828,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,GIF,science,8665a934-dc22-482b-9289-2e2c9d6a4095,disgust,9/13/2020,09:38:00,negative,0
829,9c066976-30e0-405e-9973-5c4342271a70,audio,tennis,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,disgust,10/25/2020,03:09:00,negative,0
830,9c066976-30e0-405e-9973-5c4342271a70,audio,tennis,eff1e86a-8ede-4a41-818b-9442e3181ee3,disgust,9/14/2020,05:54:00,negative,0
831,9c066976-30e0-405e-9973-5c4342271a70,audio,tennis,c5d04879-87bd-4950-9e63-334382ef53af,disgust,02-01-2021,12:16:00,negative,0
832,9c066976-30e0-405e-9973-5c4342271a70,audio,tennis,3a752edf-f723-46a5-bffb-4a9ed6475546,disgust,8/28/2020,11:56:00,negative,0
833,1934a201-0590-41af-bf40-5ddd6254d744,photo,education,afab7336-04d3-45fe-8917-0327c56e7435,disgust,4/25/2021,02:24:00,negative,0
834,1934a201-0590-41af-bf40-5ddd6254d744,photo,education,5d454588-283d-459d-915d-c48a2cb4c27f,disgust,05-12-2020,11:54:00,negative,0
835,1934a201-0590-41af-bf40-5ddd6254d744,photo,education,80c36ce2-2cef-4a47-a563-d2a60a2b1825,disgust,5/23/2021,03:41:00,negative,0
836,ef802d01-6269-4d21-9159-f1386c75e789,photo,technology,30be2156-59d1-451e-beea-1a3690200a2b,disgust,8/25/2020,02:54:00,negative,0
837,ee0988ef-8656-4a63-9515-a2533b772636,video,travel,d1a89d23-7d17-4949-9e1a-637317141f3d,disgust,3/30/2021,06:53:00,negative,0
